word,freq,log.freq,lemmafreq,log.lemmafreq,pos,syllable.count
különleges,65725,11.093234649598083,72525,11.191686608989604,ADJ,4
bíróság,65695,11.092778098075922,96537,11.47768163352965,NOUN,3
súlyos,65599,11.091315730913552,97234,11.484875723523471,ADJ,2
használt,64946,11.081311434367002,65852,11.095165078767913,ADJ,2
épp,64839,11.079662553152028,64839,11.079662553152028,ADV,1
fekete,64708,11.077640120449585,76295,11.242362684325837,ADJ,3
végre,64589,11.075799396633869,89094,11.397447271124117,ADV,2
hét,64429,11.073319121292078,258845,12.46398470593719,NOUN,1
eltérő,64266,11.070785998992685,82692,11.322878141145209,ADJ,3
konkrét,64224,11.070132251596064,79690,11.285899386391794,ADJ,2
december,63968,11.066138237300127,83922,11.337643075007358,NOUN,3
anyag,63490,11.058637692164496,290206,12.57834629461477,NOUN,2
oktatás,63443,11.057897143967448,135108,11.813829737591131,NOUN,3
idegen,63348,11.056398614611616,83551,11.333212502832822,ADJ,3
tegnap,63254,11.054913645696852,65024,11.0825117114981,ADV,2
otthon,63222,11.054407620827583,130794,11.781378845393471,ADV,2
egyben,62826,11.048124279515518,62831,11.048203861234047,ADV,2
keresztény,62708,11.046244310188422,83559,11.333308248150352,ADJ,3
baj,62679,11.04578174229036,111745,11.623974768745523,NOUN,1
díj,62471,11.042457728043182,178113,12.090173459314645,NOUN,1
mire,62442,11.041993404865915,62442,11.041993404865915,CONJ,2
egységes,62264,11.039138688639223,75385,11.230363595213019,ADJ,3
ipari,62236,11.038688889434853,63167,11.053537291867439,ADJ,3
király,62204,11.038174585341228,97417,11.486756012388323,NOUN,2
nyelv,62124,11.036887666689902,223640,12.317792895140581,NOUN,1
március,61922,11.033630807483584,78778,11.274389049048537,NOUN,3
mezőgazdasági,61856,11.032564382008058,62248,11.038881685296767,ADJ,6
ezer,61828,11.032111615272209,88047,11.385626041793648,NUM,2
regisztráció,61702,11.030071624278987,99809,11.511013638594273,NOUN,5
választási,61469,11.02628826167047,61477,11.026418400105413,ADJ,4
közösség,61264,11.022947673717075,157712,11.96852586390522,NOUN,3
lap,61199,11.02188612849764,201423,12.213162453342036,NOUN,1
cél,61048,11.01941571896947,523418,13.168135659010343,NOUN,1
kisebbségi,61009,11.018776673255955,61224,11.022294548489757,ADJ,4
november,60824,11.015739726908272,78222,11.267306216890834,NOUN,3
elektronikus,60812,11.015542416900727,62782,11.0474236871679,ADJ,5
gyerek,60793,11.015229929747163,253390,12.442685082791348,NOUN,2
szolgáló,60673,11.013254067546377,62948,11.050064267720755,ADJ,3
részletes,60668,11.013171655171288,100380,11.516718263208924,ADJ,3
katolikus,60638,11.012677038242007,69054,11.142644086196546,ADJ,4
évente,60535,11.01097698914184,60535,11.01097698914184,ADV,3
fenti,60463,11.009786886685633,88191,11.387260195972038,ADJ,2
modern,60259,11.00640721779054,68239,11.130771527896405,ADJ,2
másrészt,59743,10.997807308118881,59743,10.997807308118881,CONJ,2
verseny,59557,10.994689116153946,147910,11.904359259665416,NOUN,2
illetőleg,59516,10.994000462947588,59516,10.994000462947588,CONJ,4
ifjúsági,59440,10.99272267939164,59516,10.994000462947588,ADJ,4
kiemelt,59339,10.991022041663719,73628,11.206780667152612,ADJ,3
lakosság,59321,10.990718653830616,118906,11.686088543979272,NOUN,3
technikai,59216,10.988947054625937,59413,10.992268336624281,ADJ,4
felelős,58879,10.98323976956288,81628,11.309927619348976,ADJ,3
épület,58823,10.982288213867557,167610,12.029395131121305,NOUN,3
melyik,58705,10.980280181064312,68037,11.12780695382697,NOUN,2
járó,58439,10.975738754150811,61785,11.031415895538291,ADJ,2
piaci,58387,10.974848541296925,58579,10.978131549563434,ADJ,3
perc,58362,10.974420272097495,153869,11.94385687003765,NOUN,1
június,58290,10.973185831039595,74555,11.219292387025007,NOUN,3
db,57953,10.967387616194118,59475,10.993311335171159,NOUN,0
egyedi,57937,10.96711149228176,62584,11.044264933364916,ADJ,3
tavaly,57587,10.961052126766715,58372,10.974591601787637,ADV,2
könnyű,57481,10.95920973739723,184496,12.125383062010897,ADJ,2
szám,57430,10.958322093858342,458007,13.03463974682232,NOUN,1
megoldás,57297,10.956003545311264,219831,12.300614348313475,NOUN,3
tiszta,57097,10.952506854859305,95561,11.467520066014544,ADJ,2
fizikai,56895,10.948962742791108,57507,10.95966195850627,ADJ,4
gyakorlat,56720,10.94588216120601,177386,12.086083428043338,NOUN,3
folyamat,56613,10.943993919797204,208454,12.247473672378849,NOUN,3
szerző,56598,10.943728927877908,102726,11.539820528432873,NOUN,2
egyelőre,56580,10.943410844855558,56580,10.943410844855558,ADV,4
aztán,56429,10.940738489735812,230753,12.349103153364009,CONJ,2
tanfolyam,56202,10.936707622437186,112457,11.630326205338857,NOUN,3
hónap,56132,10.935461338871026,201310,12.212601287492873,NOUN,2
ideig,56087,10.934659335602204,56087,10.934659335602204,ADV,3
különös,55884,10.931033392770377,78514,11.271032231818152,ADJ,3
lelki,55819,10.929869592203938,57025,10.95124504715259,ADJ,2
reggel,55779,10.929152733448172,73407,11.203774577902795,ADV,2
biztonsági,55621,10.926316106770527,56126,10.935354442257765,ADJ,4
francia,55604,10.926010420096983,67743,11.123476412370751,ADJ,3
bizony,55545,10.924948782015823,55730,10.928273880563582,ADV,2
százalékos,55521,10.924516606545858,57577,10.960878461384734,ADJ,4
közlekedési,55294,10.920419682528133,55349,10.92141387112624,ADJ,5
kultúra,55224,10.919152920383311,122712,11.717595425427945,NOUN,3
száz,55185,10.918446456206985,70417,11.162189990267917,NUM,1
név,54932,10.913851335650172,425941,12.96205611800724,NOUN,1
egyrészt,54804,10.911518462973,54804,10.911518462973,CONJ,2
augusztus,54776,10.9110074208009,70030,11.156679000649563,NOUN,4
katonai,54660,10.90888745948206,55381,10.921991853622236,ADJ,4
egészséges,54537,10.906634649386172,66512,11.105137661492419,ADJ,4
valójában,54448,10.905001396740687,54448,10.905001396740687,ADV,4
hozzászólás,54405,10.904211340385112,286460,12.565354189333856,NOUN,4
készült,54319,10.902629352637497,54675,10.909161845544968,ADJ,2
úgynevezett,54279,10.901892690787205,54293,10.902150584168144,ADJ,4
bekezdés,54037,10.897424276099398,219510,12.299153068546186,NOUN,3
jóval,54010,10.896924493586937,54010,10.896924493586937,ADV,2
pénz,53997,10.89668376844759,196389,12.187852665187348,NOUN,1
alacsony,53975,10.896276255383007,105691,11.56827502159171,ADJ,3
típusú,53813,10.893270352648408,54265,10.901634730880115,ADJ,3
április,53790,10.892842855267288,69439,11.148203948308879,NOUN,3
mindez,53701,10.891186902297498,166323,12.021686959887258,NOUN,2
július,53526,10.887922796141838,66348,11.102668896125934,NOUN,3
üzenet,53402,10.885603477430454,125935,11.743521179809477,NOUN,3
végzett,53159,10.881042701514057,54743,10.910404785623465,ADJ,2
vendég,53011,10.878254718169137,128563,11.76417433554672,NOUN,2
település,52916,10.87646102958227,155845,11.956617202550587,NOUN,4
ugyan,52852,10.875250833534107,108732,11.59664141801006,CONJ,2
orvosi,52775,10.873792872716521,53881,10.894533190114505,ADJ,3
csapat,52767,10.873641274300434,137308,11.829981856628187,NOUN,2
mégis,52711,10.872579441401411,180695,12.104565806025938,CONJ,2
szolgáltatás,52605,10.870566451242388,279378,12.54032098254735,NOUN,4
különféle,52486,10.86830174635117,53119,10.880289958671913,ADJ,4
megye,52369,10.866070092189561,118329,11.681224159400616,NOUN,2
termék,52327,10.865267769230652,203634,12.224079543822631,NOUN,2
hely,52312,10.864981069241113,540907,13.201002639169753,NOUN,1
ugyan,52240,10.863603763950312,108732,11.59664141801006,ADV,2
működési,52202,10.862876087313007,52204,10.862914399287419,ADJ,4
hiába,52142,10.86172604501804,52179,10.862435394076263,ADV,3
szervezeti,52115,10.861208094173422,53568,10.888707153849147,ADJ,4
9,52076,10.860459469017288,66772,11.109039109975278,NUM,0
tartó,52010,10.859191286767118,56580,10.943410844855558,ADJ,2
havi,52004,10.859075917682059,52550,10.869520376305097,ADJ,2
mégsem,51972,10.858460391002627,51972,10.858460391002627,ADV,2
azután,51949,10.858017747063952,51949,10.858017747063952,CONJ,3
eddigi,51854,10.856187356294447,66588,11.106279660113902,ADJ,3
lány,51768,10.854527476737102,139087,11.842854915600144,NOUN,1
kiváló,51609,10.85145135486515,71764,11.181138236539274,ADJ,3
kissé,51500,10.849337086651827,51500,10.849337086651827,ADV,2
elérhető,51207,10.843631520432442,80832,11.300128205710163,ADJ,4
mindenképpen,50920,10.838011052671343,50920,10.838011052671343,ADV,4
film,50880,10.837225198014004,135184,11.814392092392627,NOUN,1
könyvtár,50842,10.836478063632697,125375,11.739064525264236,NOUN,2
mielőtt,50784,10.835336623326135,50784,10.835336623326135,CONJ,3
előzetes,50710,10.833878408789065,68232,11.130668941998945,ADJ,4
döntés,50708,10.833838968058616,206013,12.235694552576685,NOUN,2
esetleges,50670,10.833089298469956,58863,10.98296798888821,ADJ,4
jogosult,50596,10.831627800767432,79513,11.283675809286734,ADJ,3
40,50514,10.830005804565719,53189,10.881606887033216,NUM,0
utca,50381,10.827369398856096,141877,11.862715764034743,NOUN,2
hamarosan,50232,10.824407552793945,50232,10.824407552793945,ADV,4
asszony,50211,10.823989405181747,87569,11.380182333015188,NOUN,2
feltétlenül,50031,10.82039809228969,50031,10.82039809228969,ADV,4
múlt,49950,10.8187777840767,119727,11.692969430020126,ADJ,1
jelen,49913,10.81803676885198,148926,11.911204817263668,ADJ,2
ugyancsak,49790,10.815569439636228,56676,10.945106119684118,CONJ,3
egyházi,49586,10.811463814806197,50139,10.822554427357035,ADJ,3
gazdaság,49390,10.807503253534671,87825,11.383101477134028,NOUN,3
kapcsolat,49343,10.80655119082919,473128,13.06712124397277,NOUN,3
javaslat,49334,10.80636877750035,189282,12.15099324551311,NOUN,3
mindössze,49175,10.80314064325726,49175,10.80314064325726,ADV,3
környezet,49166,10.80295760667994,168088,12.032242930768884,NOUN,3
aktív,49037,10.800330394187467,65607,11.091437676556433,ADJ,2
ahogyan,49024,10.800065253100263,49024,10.800065253100263,ADV,3
nyugati,49020,10.799983657082104,51099,10.841520206528687,ADJ,3
hisz,48931,10.798166421433823,268590,12.50094133229631,CONJ,1
látogató,48777,10.795014169263665,111470,11.621510775383669,NOUN,4
terv,48766,10.794788627706676,203878,12.225277054713887,NOUN,1
miként,48754,10.794542524342022,51483,10.849006935070413,ADV,2
legalábbis,48715,10.793742269859441,48715,10.793742269859441,CONJ,4
területi,48695,10.7933316343953,54196,10.900362383966321,ADJ,4
tény,48353,10.786283546526374,113642,11.640808435250074,NOUN,1
polgármester,48240,10.783943831401068,110469,11.612490217593974,NOUN,4
százalék,48204,10.783197284147283,245568,12.411329173606624,NOUN,3
fiú,48167,10.782429418257793,95166,11.463378014131616,NOUN,2
többnyire,48021,10.779393694214807,48021,10.779393694214807,ADV,3
bárki,48011,10.779185430302025,60922,11.017349636411113,NOUN,2
rendszeres,47836,10.775533773088698,111973,11.626013049786273,ADJ,3
gazdag,47718,10.77306396418519,72991,11.198091424858745,ADJ,2
valódi,47615,10.770903116628146,48980,10.799167330506158,ADJ,3
sajátos,47451,10.767452878631598,51356,10.846537053710975,ADJ,3
viszonylag,47426,10.766925880506054,47426,10.766925880506054,ADV,3
környezeti,47368,10.765702174211611,47379,10.765934371538163,ADJ,4
nyílt,47196,10.76206442221981,59307,10.990482621864047,ADJ,1
felső,47113,10.760304250413741,71937,11.18354601496224,ADJ,2
országgyűlési,47070,10.759391134395187,47078,10.759561079588272,ADJ,5
hirtelen,47051,10.758987398772785,53239,10.882546489462625,ADV,3
nyári,47023,10.758392122695934,47174,10.76159817234382,ADJ,2
illetékes,47003,10.757966708442396,60145,11.004513592428173,ADJ,4
alapvetően,46985,10.757583680817165,46985,10.757583680817165,ADV,5
vizsgálat,46938,10.756582860913136,174311,12.068596339097969,NOUN,3
játék,46908,10.755943515580956,130761,11.781126508407558,NOUN,2
majdnem,46903,10.755836918273502,46903,10.755836918273502,ADV,2
összeg,46786,10.753339291853713,215789,12.282056357383736,NOUN,2
hasznos,46709,10.751692144575056,58949,10.984427942293221,ADJ,2
óriási,46560,10.74849708240532,47899,10.77684990635436,ADJ,4
boldog,46187,10.740453652192178,74391,11.21709024576206,ADJ,2
forintos,46180,10.740302082908487,46725,10.752034632323763,ADJ,3
pedagógiai,46156,10.739782242314558,46179,10.740280428278185,ADJ,6
zöld,46146,10.739565562285108,55208,10.918863149300437,ADJ,1
közigazgatási,46062,10.737743594055953,46922,10.756241927604911,ADJ,6
megadott,45963,10.735592003983863,46822,10.754108456920264,ADJ,3
nyilvános,45851,10.733152287697589,57473,10.95907055128778,ADJ,3
egykori,45736,10.730641012943806,45790,10.731821005651142,ADJ,3
erkölcsi,45487,10.725181849829225,50081,10.82139697362574,ADJ,3
háború,45480,10.725027947864472,77564,11.258858681002508,NOUN,3
információ,45474,10.724896013040084,261198,12.473034019387258,NOUN,5
független,45402,10.723311435922577,66227,11.100843513759758,ADJ,3
testület,45384,10.722914899006403,76286,11.242244714198357,NOUN,3
veszélyes,45364,10.72247411793522,57979,10.967836155000246,ADJ,3
használható,45128,10.717258175419811,58903,10.983647302128675,ADJ,4
rendőrség,45123,10.717147373323323,62326,11.040133953188832,NOUN,3
délután,45122,10.717125211430696,58526,10.977226378928215,ADV,3
rengeteg,45088,10.716371414698406,54316,10.902574121818684,NUM,3
aktuális,45000,10.714417768752456,49270,10.805070655538008,ADJ,4
nép,44883,10.711814382882341,131342,11.785559887282442,NOUN,1
ezáltal,44649,10.706587189637268,44649,10.706587189637268,CONJ,3
apró,44571,10.704838702305462,57798,10.964709451985678,ADJ,2
megállapodás,44286,10.698423878998108,94896,11.460536834078507,NOUN,5
kívánt,44072,10.693579939152553,44274,10.698152876286422,ADJ,2
olvasható,44062,10.69335301197251,60703,11.013748399220034,ADJ,4
gyakorlatilag,44043,10.69292170840757,44043,10.69292170840757,ADV,5
nevű,44041,10.69287629720916,44288,10.698469038977342,ADJ,2
női,43929,10.690329973223367,44457,10.702277708858288,ADJ,2
hatékony,43897,10.689601259598334,97010,11.48256934495533,ADJ,3
biztosított,43863,10.688826419085547,48332,10.785849146147198,ADJ,4
nyelvi,43737,10.685949704772932,44935,10.712972280092474,ADJ,2
tanulmányi,43715,10.68544657161499,43900,10.689669599063263,ADJ,4
határozat,43576,10.68226181906351,134642,11.810374683180981,NOUN,4
természeti,43526,10.681113739674013,43711,10.685355065655601,ADJ,4
igény,43481,10.680079340050709,288887,12.573790887172576,NOUN,2
rendkívüli,43448,10.679320099714682,44554,10.704457215624819,ADJ,4
alkalmazott,43359,10.677269573116952,74275,11.215529700330809,ADJ,4
idei,43341,10.676854348197491,44574,10.704906008379862,ADJ,3
végső,43327,10.676531276241942,45258,10.720134729081686,ADJ,2
szeretet,43324,10.676462032955628,128114,11.760675771530638,NOUN,3
hány,43131,10.671997275090702,73817,11.209344336365069,NOUN,1
előírt,43074,10.670674845804538,45777,10.731537060559845,ADJ,3
nemzet,42976,10.668397099322965,81750,11.3114210887595,NOUN,2
tag,42973,10.668327290482809,381010,12.850580900483559,NOUN,1
orosz,42887,10.666324028690118,54573,10.907294533930326,ADJ,2
szegény,42764,10.66345190613339,69994,11.156164803072102,ADJ,2
politika,42733,10.662726734458161,92228,11.432019051076503,NOUN,4
kedvező,42684,10.661579421736455,74159,11.213966715790677,ADJ,3
korrekt,42511,10.657518144952888,47267,10.763567656573366,ADJ,2
orvos,42492,10.657071101899904,102792,11.540462807963317,NOUN,2
60,42472,10.656600314263507,48473,10.788762220879093,NUM,0
oda,42450,10.656082191739493,81595,11.309523264565035,ADV,2
folyó,42446,10.655987958795587,63750,11.062724463020672,ADJ,2
főváros,42270,10.651832893560835,77234,11.254595053566636,NOUN,3
február,42213,10.650483509456365,56495,10.941907417643346,NOUN,3
elegendő,42207,10.650341363045323,47053,10.759029904936185,ADJ,4
cikk,42092,10.647612977860703,146014,11.89145778650424,NOUN,1
foglalt,41952,10.644281386563426,85289,11.353800768540468,ADJ,2
vita,41863,10.642157660894972,118366,11.681536798030931,NOUN,2
nyilván,41821,10.641153884700563,45885,10.733893545253114,ADV,2
miniszterelnök,41760,10.639694222556521,57252,10.955217855304108,NOUN,5
névtelen,41738,10.639167263814777,44140,10.695121679810727,ADJ,3
román,41680,10.637776676427249,52257,10.863929132145572,ADJ,2
nyolc,41654,10.63715268139896,59323,10.990752368135597,NUM,1
autó,41501,10.633472802314019,114853,11.651408328803523,NOUN,3
cím,41480,10.632966662343463,303751,12.623963565812547,NOUN,1
természet,41379,10.63052878474363,93017,11.44053755112922,NOUN,3
szöveg,41257,10.627576074335622,140722,11.854541591931248,NOUN,2
kemény,41117,10.624176940269097,62262,11.039106566833333,ADJ,2
némi,41114,10.624103975085617,44623,10.706004700150416,NOUN,2
hír,41110,10.624006679891924,243644,12.40346342248106,NOUN,1
példa,41109,10.623982354614311,129971,11.775066627629284,NOUN,2
kettő,41074,10.623130596900038,1097978,13.90898086442101,NUM,2
szolgáltató,40977,10.620766212671002,78289,11.268162386797009,NOUN,4
templom,40758,10.615407418419357,100404,11.516957326083599,NOUN,2
elfogadott,40699,10.613958801104268,45344,10.722033142490407,ADJ,4
csatlakozás,40684,10.613590173745488,122164,11.713119683298814,NOUN,4
irodalmi,40640,10.612508082252363,41286,10.628278738430534,ADJ,4
valamely,40632,10.612311212481082,40638,10.612458868442959,NOUN,3
csaknem,40628,10.612212763059391,40628,10.612212763059391,ADV,2
heti,40344,10.605197963756561,40472,10.608365655971772,ADJ,2
partner,40340,10.605098811508203,114379,11.647272774643888,NOUN,2
